,Close,Close,Close,Close
,F,GM,KMX,TSLA
Date,,,,
2017-12-18,10.890413284301758,38.39099884033203,68.5199966430664,67.77400207519531
2017-12-19,10.916220664978027,38.70067596435547,67.8499984741211,66.22000122070312
2017-12-20,10.94202709197998,38.728004455566406,68.47000122070312,65.7959976196289
2017-12-21,10.864607810974121,38.40010452270508,66.0,66.33200073242188
2017-12-22,10.8215970993042,38.272586822509766,65.2300033569336,65.04000091552734
2017-12-26,10.838800430297852,38.07221221923828,65.55000305175781,63.45800018310547
2017-12-27,10.752779006958008,37.625911712646484,64.91000366210938,62.327999114990234
2017-12-28,10.8215970993042,37.689666748046875,64.80999755859375,63.071998596191406
2017-12-29,10.744175910949707,37.334449768066406,64.12999725341797,62.27000045776367
2018-01-02,10.890413284301758,38.07221221923828,64.76000213623047,64.10600280761719
2018-01-03,10.976438522338867,39.001243591308594,66.94000244140625,63.45000076293945
2018-01-04,11.165685653686523,40.20352554321289,68.25,62.92399978637695
2018-01-05,11.354934692382812,40.085113525390625,71.04000091552734,63.316001892089844
2018-01-08,11.311922073364258,40.276390075683594,70.05000305175781,67.28199768066406
2018-01-09,11.251708030700684,40.121543884277344,69.80000305175781,66.73799896240234
2018-01-10,11.208695411682129,39.165191650390625,70.30000305175781,66.95999908447266
2018-01-11,11.320525169372559,40.24906539916992,71.91000366210938,67.58999633789062
2018-01-12,11.380741119384766,40.139766693115234,72.33000183105469,67.24400329589844
2018-01-16,11.268913269042969,40.24906539916992,71.33000183105469,68.01200103759766
2018-01-17,10.477508544921875,40.103336334228516,69.83999633789062,69.43199920654297
2018-01-18,10.38288402557373,39.94849395751953,70.54000091552734,68.91400146484375
2018-01-19,10.32266902923584,39.301815032958984,70.58000183105469,70.00399780273438
2018-01-22,10.339873313903809,39.42932891845703,71.48999786376953,70.31199645996094
2018-01-23,10.28825855255127,39.51129913330078,70.54000091552734,70.55799865722656
2018-01-24,10.365679740905762,40.22174072265625,70.94999694824219,69.1780014038086
2018-01-25,9.95277214050293,39.31092071533203,71.54000091552734,67.52799987792969
2018-01-26,10.021590232849121,39.61149597167969,72.41999816894531,68.56999969482422
2018-01-29,9.801238059997559,39.183406829833984,72.36000061035156,69.90599822998047
2018-01-30,9.748353958129883,38.89194107055664,71.81999969482422,69.16400146484375
2018-01-31,9.669026374816895,38.6278076171875,71.37000274658203,70.86199951171875
2018-02-01,9.624957084655762,38.64602279663086,70.80999755859375,69.8499984741211
2018-02-02,9.439862251281738,37.34355163574219,68.75,68.75
2018-02-05,9.02560043334961,36.013763427734375,64.81999969482422,66.6259994506836
2018-02-06,9.483932495117188,38.12685775756836,65.31999969482422,66.79399871826172
2018-02-07,9.483932495117188,38.609588623046875,65.4000015258789,69.0
2018-02-08,9.193068504333496,37.115848541259766,64.33999633789062,63.04600143432617
2018-02-09,9.281208992004395,37.76252746582031,64.48999786376953,62.08399963378906
2018-02-12,9.431047439575195,38.25437545776367,65.66000366210938,63.145999908447266
2018-02-13,9.334092140197754,37.70787811279297,63.38999938964844,64.73200225830078
2018-02-14,9.466302871704102,38.081321716308594,63.779998779296875,64.46199798583984
2018-02-15,9.483932495117188,38.11774444580078,64.33000183105469,66.81400299072266
2018-02-16,9.351719856262207,37.42552185058594,64.43000030517578,67.0979995727539
2018-02-20,9.36935043334961,37.134071350097656,63.310001373291016,66.9540023803711
2018-02-21,9.342907905578613,36.94279861450195,60.97999954223633,66.66000366210938
2018-02-22,9.36935043334961,37.261573791503906,61.040000915527344,69.23400115966797
2018-02-23,9.431047439575195,37.261573791503906,62.7599983215332,70.41000366210938
2018-02-26,9.598515510559082,37.83539962768555,62.88999938964844,71.48400115966797
2018-02-27,9.351719856262207,36.58757400512695,62.040000915527344,70.197998046875
2018-02-28,9.351719856262207,35.840702056884766,61.91999816894531,68.61199951171875
2018-03-01,9.069671630859375,34.41982650756836,60.060001373291016,66.18599700927734
2018-03-02,9.166625022888184,34.0919303894043,59.970001220703125,67.02400207519531
2018-03-05,9.325278282165527,34.37428665161133,60.459999084472656,66.66999816894531
2018-03-06,9.36935043334961,34.54734420776367,61.4900016784668,65.63999938964844
2018-03-07,9.36935043334961,34.37428665161133,60.720001220703125,66.45999908447266
2018-03-08,9.351719856262207,34.81592559814453,60.7599983215332,65.81999969482422
2018-03-09,9.457488059997559,34.81592559814453,62.43000030517578,65.43399810791016
2018-03-12,9.528002738952637,34.806732177734375,62.5,69.10199737548828
2018-03-13,9.50156021118164,34.97233581542969,62.619998931884766,68.36799621582031
2018-03-14,9.71309757232666,34.67790985107422,62.79999923706055,65.32599639892578
2018-03-15,9.75716781616211,34.825130462646484,62.16999816894531,65.12000274658203
2018-03-16,9.827680587768555,34.907928466796875,62.869998931884766,64.2699966430664
2018-03-19,9.70428466796875,34.05225372314453,62.4900016784668,62.71200180053711
2018-03-20,9.686653137207031,33.94184875488281,61.93000030517578,62.11000061035156
2018-03-21,9.783608436584473,34.57670593261719,61.5099983215332,63.305999755859375
2018-03-22,9.475118637084961,33.445003509521484,60.0,61.81999969482422
2018-03-23,9.30765151977539,32.35930252075195,59.36000061035156,60.30799865722656
2018-03-26,9.545631408691406,33.11376953125,60.59000015258789,60.83599853515625
2018-03-27,9.545631408691406,32.083282470703125,59.75,55.83599853515625
2018-03-28,9.57207202911377,32.63533020019531,60.63999938964844,51.555999755859375
2018-03-29,9.76598072052002,33.43580627441406,61.939998626708984,53.22600173950195
2018-04-02,9.57207202911377,32.90215301513672,59.91999816894531,50.49599838256836
2018-04-03,9.827680587768555,33.987850189208984,59.959999084472656,53.50600051879883
2018-04-04,9.986333847045898,34.99074172973633,62.72999954223633,57.38800048828125
2018-04-05,10.003962516784668,34.963138580322266,62.2400016784668,61.14400100708008
2018-04-06,9.85412311553955,34.6687126159668,60.29999923706055,59.86000061035156
2018-04-09,9.915821075439453,34.806732177734375,58.77000045776367,57.93199920654297
2018-04-10,10.09210205078125,35.947628021240234,60.81999969482422,60.939998626708984
2018-04-11,10.074474334716797,35.88322067260742,60.5,60.18600082397461
2018-04-12,9.968706130981445,35.726806640625,61.0,58.816001892089844
2018-04-13,9.942262649536133,35.634796142578125,61.720001220703125,60.06800079345703
2018-04-16,10.030404090881348,36.039634704589844,62.0,58.242000579833984
2018-04-17,10.030404090881348,36.08564376831055,62.970001220703125,57.53799819946289
2018-04-18,9.986333847045898,35.818809509277344,63.27000045776367,58.66999816894531
2018-04-19,9.789823532104492,34.751522064208984,62.56999969482422,60.01599884033203
2018-04-20,9.664770126342773,34.60430908203125,61.15999984741211,58.04800033569336
2018-04-23,9.86128044128418,34.67790985107422,61.36000061035156,56.67399978637695
2018-04-24,9.789823532104492,34.89873504638672,61.31999969482422,56.69200134277344
2018-04-25,9.923807144165039,35.064353942871094,62.09000015258789,56.13800048828125
2018-04-26,10.209641456604004,35.19316101074219,62.09000015258789,57.09600067138672
2018-04-27,10.263235092163086,34.64111328125,62.86000061035156,58.816001892089844
2018-04-30,10.03992748260498,33.803836822509766,62.5,58.779998779296875
2018-05-01,10.057793617248535,33.5094108581543,63.540000915527344,59.98400115966797
2018-05-02,10.013129234313965,33.3069953918457,63.52000045776367,60.22999954223633
2018-05-03,10.004199981689453,33.260990142822266,63.31999969482422,56.88999938964844
2018-05-04,10.147114753723145,33.77622604370117,64.95999908447266,58.81800079345703
2018-05-07,10.129250526428223,33.43580627441406,64.16999816894531,60.55400085449219
2018-05-08,10.066725730895996,33.42660140991211,63.150001525878906,60.39400100708008
2018-05-09,9.879145622253418,33.37139892578125,64.11000061035156,61.369998931884766
2018-05-10,10.013129234313965,34.19027328491211,63.279998779296875,61.00400161743164
2018-05-11,9.99526596069336,33.94184875488281,63.79999923706055,60.21200180053711
2018-05-14,9.986334800720215,33.70262908935547,64.77999877929688,58.39400100708008
2018-05-15,10.022063255310059,33.987850189208984,65.0,56.83599853515625
2018-05-16,10.182844161987305,34.99074172973633,65.9000015258789,57.29600143432617
2018-05-17,10.236437797546387,35.239166259765625,66.72000122070312,56.90800094604492
2018-05-18,10.120317459106445,34.769920349121094,65.87000274658203,55.36399841308594
2018-05-21,10.281099319458008,35.045955657958984,66.47000122070312,56.89799880981445
2018-05-22,10.290033340454102,35.220760345458984,65.16000366210938,55.00199890136719
2018-05-23,10.218572616577148,34.825130462646484,66.0199966430664,55.81399917602539
2018-05-24,10.379354476928711,35.32197189331055,66.80999755859375,55.56999969482422
2018-05-25,10.281099319458008,35.239166259765625,67.27999877929688,55.77000045776367
2018-05-29,10.218572616577148,34.39269256591797,68.2699966430664,56.75199890136719
2018-05-30,10.3168306350708,34.806732177734375,69.25,58.34400177001953
2018-05-31,10.3168306350708,39.28752136230469,68.91999816894531,56.94599914550781
2018-06-01,10.459747314453125,39.7475700378418,69.88999938964844,58.36399841308594
2018-06-04,10.486543655395508,40.281219482421875,71.44999694824219,59.347999572753906
2018-06-05,10.566934585571289,39.9407844543457,71.62000274658203,58.22600173950195
2018-06-06,10.691987991333008,40.41922378540039,72.62000274658203,63.900001525878906
2018-06-07,10.745579719543457,40.84615707397461,73.08000183105469,63.21799850463867
2018-06-08,10.808107376098633,41.06890869140625,73.79000091552734,63.53200149536133
2018-06-11,10.745579719543457,41.62577438354492,73.81999969482422,66.41999816894531
2018-06-12,10.817039489746094,41.00394058227539,73.8499984741211,68.55400085449219
2018-06-13,10.736649513244629,41.2545280456543,73.08999633789062,68.95600128173828
2018-06-14,10.620530128479004,40.43778991699219,73.22000122070312,71.54399871826172
2018-06-15,10.61159610748291,40.75334930419922,72.38999938964844,71.63400268554688
2018-06-18,10.70985221862793,40.79047775268555,72.4000015258789,74.16600036621094
2018-06-19,10.620530128479004,39.22196578979492,72.75,70.51000213623047
2018-06-20,10.60266399383545,38.93425369262695,72.7699966430664,72.44400024414062
2018-06-21,10.459747314453125,38.16392135620117,71.05000305175781,69.50199890136719
2018-06-22,10.40615177154541,38.28457260131836,80.19000244140625,66.72599792480469
2018-06-25,10.272168159484863,37.690582275390625,76.72000122070312,66.60199737548828
2018-06-26,10.290033340454102,38.06182861328125,75.38999938964844,68.4000015258789
2018-06-27,10.20071029663086,37.46783447265625,74.30999755859375,68.9000015258789
2018-06-28,10.07565689086914,37.607051849365234,73.44999694824219,69.98600006103516
2018-06-29,9.888078689575195,36.56757736206055,72.87000274658203,68.58999633789062
2018-07-02,9.914875030517578,36.66038131713867,73.73999786376953,67.01399993896484
2018-07-03,9.816617965698242,36.16848373413086,74.19999694824219,62.172000885009766
2018-07-05,9.870213508605957,36.632537841796875,76.11000061035156,61.832000732421875
2018-07-06,9.879145622253418,36.344818115234375,76.41000366210938,61.779998779296875
2018-07-09,10.004199981689453,36.89241027832031,76.5999984741211,63.70199966430664
2018-07-10,10.048860549926758,37.207969665527344,76.54000091552734,64.49400329589844
2018-07-11,9.888078689575195,36.47475051879883,75.72000122070312,63.79199981689453
2018-07-12,9.870213508605957,36.44691467285156,76.56999969482422,63.34199905395508
2018-07-13,9.807686805725098,36.53044128417969,76.91999816894531,63.77399826049805
2018-07-16,9.691567420959473,36.71607208251953,77.25,62.02000045776367
2018-07-17,9.700498580932617,37.15227508544922,77.66999816894531,64.53800201416016
2018-07-18,9.709429740905762,37.003780364990234,77.37000274658203,64.7699966430664
2018-07-19,9.664770126342773,36.48404312133789,77.69999694824219,64.0459976196289
2018-07-20,9.565134048461914,36.56757736206055,77.13999938964844,62.715999603271484
2018-07-23,9.483612060546875,36.44691467285156,77.70999908447266,60.63999938964844
2018-07-24,9.574190139770508,36.641815185546875,75.5999984741211,59.486000061035156
2018-07-25,9.528902053833008,34.94337844848633,75.19999694824219,61.74800109863281
2018-07-26,8.958255767822266,34.108070373535156,75.37000274658203,61.33000183105469
2018-07-27,8.994486808776855,34.832000732421875,74.81999969482422,59.43600082397461
2018-07-30,9.121296882629395,34.96193313598633,75.08999633789062,58.034000396728516
2018-07-31,9.094122886657715,35.18468475341797,74.68000030517578,59.62799835205078
2018-08-01,8.96731185913086,34.470035552978516,73.2300033569336,60.167999267578125
2018-08-02,8.985427856445312,33.98741912841797,73.30000305175781,69.90799713134766
2018-08-03,9.094122886657715,35.01762390136719,74.69000244140625,69.63400268554688
2018-08-06,9.085063934326172,34.896968841552734,75.44999694824219,68.39800262451172
2018-08-07,9.130354881286621,34.8784065246582,75.58000183105469,75.91400146484375
2018-08-08,9.103180885314941,34.95265197753906,74.93000030517578,74.06800079345703
2018-08-09,8.976370811462402,34.813438415527344,74.16999816894531,70.48999786376953
2018-08-10,8.822385787963867,33.95957565307617,73.08000183105469,71.0979995727539
2018-08-13,8.568764686584473,33.560489654541016,72.38999938964844,71.28199768066406
2018-08-14,8.604997634887695,33.59761428833008,72.83999633789062,69.52799987792969
2018-08-15,8.55970573425293,33.35630416870117,72.76000213623047,67.73799896240234
2018-08-16,8.614055633544922,33.6811408996582,72.80000305175781,67.08999633789062
2018-08-17,8.650287628173828,33.76467514038086,73.62999725341797,61.099998474121094
2018-08-20,8.80427074432373,34.12663650512695,74.80000305175781,61.6879997253418
2018-08-21,8.93108081817627,34.25657272338867,75.81999969482422,64.37999725341797
2018-08-22,8.777095794677734,33.53264617919922,75.33999633789062,64.3280029296875
2018-08-23,8.722749710083008,33.105712890625,75.02999877929688,64.0199966430664
2018-08-24,8.768038749694824,33.36558532714844,75.48999786376953,64.56400299072266
2018-08-27,9.048833847045898,34.98050308227539,76.66999816894531,63.854000091552734
2018-08-28,9.066947937011719,34.6370964050293,77.12000274658203,62.37200164794922
2018-08-29,9.030717849731445,34.45147705078125,77.68000030517578,61.00199890136719
2018-08-30,8.786154747009277,33.74611282348633,77.20999908447266,60.630001068115234
2018-08-31,8.586880683898926,33.45839309692383,78.05000305175781,60.332000732421875
2018-09-04,8.577823638916016,33.04074478149414,78.8499984741211,57.790000915527344
2018-09-05,8.595938682556152,32.75303268432617,78.86000061035156,56.14799880981445
2018-09-06,8.541592597961426,32.25578308105469,78.23999786376953,56.189998626708984
2018-09-07,8.396665573120117,31.814821243286133,78.86000061035156,52.64799880981445
2018-09-10,8.496302604675293,31.777292251586914,79.94000244140625,57.099998474121094
2018-09-11,8.432897567749023,31.683473587036133,80.61000061035156,55.88800048828125
2018-09-12,8.460071563720703,31.95555305480957,80.68000030517578,58.108001708984375
2018-09-13,8.48724365234375,32.133811950683594,80.18000030517578,57.891998291015625
2018-09-14,8.55970573425293,32.49033737182617,80.5199966430664,59.040000915527344
2018-09-17,8.650287628173828,32.856239318847656,79.8499984741211,58.96799850463867
2018-09-18,8.677459716796875,32.93129348754883,78.05999755859375,56.992000579833984
2018-09-19,8.858617782592773,33.52236557006836,78.56999969482422,59.80400085449219
2018-09-20,8.885791778564453,33.850746154785156,78.44999694824219,59.66600036621094
2018-09-21,8.92202377319336,33.13770294189453,78.16999816894531,59.81999969482422
2018-09-24,8.686518669128418,32.6029167175293,75.87999725341797,59.93600082397461
2018-09-25,8.505359649658203,31.477062225341797,75.87999725341797,60.198001861572266
2018-09-26,8.396665573120117,31.645944595336914,74.66000366210938,61.91600036621094
2018-09-27,8.360433578491211,31.589645385742188,73.81999969482422,61.50400161743164
2018-09-28,8.378549575805664,31.589645385742188,74.66999816894531,52.95399856567383
2018-10-01,8.441954612731934,32.0869026184082,73.69000244140625,62.13999938964844
2018-10-02,8.333260536193848,31.242507934570312,73.1500015258789,60.20399856567383
2018-10-03,8.269854545593262,31.899259567260742,73.51000213623047,58.959999084472656
2018-10-04,8.287970542907715,32.133811950683594,72.30000305175781,56.36600112915039
2018-10-05,8.260796546936035,32.011844635009766,70.88999938964844,52.38999938964844
2018-10-08,8.38760757446289,32.133811950683594,71.02999877929688,50.11199951171875
2018-10-09,8.106812477111816,30.632673263549805,70.77999877929688,52.560001373291016
2018-10-10,7.9890594482421875,30.58576011657715,68.61000061035156,51.375999450683594
2018-10-11,7.9800028800964355,30.31368064880371,67.8499984741211,50.44599914550781
2018-10-12,7.826018810272217,29.825809478759766,67.86000061035156,51.75600051879883
2018-10-15,7.9800028800964355,30.13541603088379,68.38999938964844,51.917999267578125
2018-10-16,7.970944404602051,30.341825485229492,70.76000213623047,55.31800079345703
2018-10-17,7.934713840484619,29.9571590423584,69.91999816894531,54.35599899291992
2018-10-18,7.708266735076904,29.15967559814453,68.41999816894531,52.78200149536133
2018-10-19,7.699207782745361,29.272260665893555,68.6500015258789,52.0
2018-10-22,7.754530906677246,29.40361213684082,68.43000030517578,52.189998626708984
2018-10-23,7.92050313949585,30.13541603088379,69.0,58.827999114990234
2018-10-24,7.542457580566406,28.671804428100586,68.08999633789062,57.70000076293945
2018-10-25,8.289327621459961,30.0228328704834,70.6500015258789,62.97200012207031
2018-10-26,8.280105590820312,30.632673263549805,70.04000091552734,66.18000030517578
2018-10-29,8.556724548339844,31.0830135345459,70.66000366210938,66.97000122070312
2018-10-30,8.722695350646973,31.467681884765625,68.16000366210938,65.9800033569336
2018-10-31,8.805681228637695,34.329227447509766,67.91000366210938,67.46399688720703
2018-11-01,8.56594467163086,34.21664810180664,69.7300033569336,68.85600280761719
2018-11-02,8.648930549621582,33.8038330078125,69.79000091552734,69.28199768066406
2018-11-05,8.787239074707031,34.0102424621582,70.54000091552734,68.27999877929688
2018-11-06,8.79646110534668,34.2072639465332,70.45999908447266,68.21199798583984
2018-11-07,8.851784706115723,34.60131072998047,68.1500015258789,69.63200378417969
2018-11-08,8.722695350646973,34.31046676635742,67.9800033569336,70.27999877929688
2018-11-09,8.648930549621582,33.49422073364258,65.72000122070312,70.10199737548828
2018-11-12,8.750356674194336,33.48483657836914,65.02999877929688,66.25599670410156
2018-11-13,8.79646110534668,33.710018157958984,65.56999969482422,67.74600219726562
2018-11-14,8.79646110534668,33.053260803222656,62.86000061035156,68.80000305175781
2018-11-15,8.58438777923584,33.353492736816406,63.209999084472656,69.68800354003906
2018-11-16,8.344650268554688,33.541133880615234,62.029998779296875,70.86199951171875
2018-11-19,8.529062271118164,33.47545623779297,62.209999084472656,70.69400024414062
2018-11-20,8.353872299194336,32.92190933227539,60.90999984741211,69.49800109863281
2018-11-21,8.39997386932373,33.353492736816406,62.459999084472656,67.63800048828125
2018-11-23,8.418415069580078,33.710018157958984,62.2400016784668,65.16600036621094
2018-11-26,8.667370796203613,35.32373809814453,63.66999816894531,69.19999694824219
2018-11-27,8.556724548339844,34.42305374145508,64.6500015258789,68.78399658203125
2018-11-28,8.676592826843262,34.6669921875,66.80999755859375,69.5739974975586
2018-11-29,8.639710426330566,34.48872756958008,66.08999633789062,68.23400115966797
2018-11-30,8.676592826843262,35.605201721191406,66.06999969482422,70.09600067138672
2018-12-03,8.851784706115723,36.074310302734375,65.66999816894531,71.697998046875
2018-12-04,8.464517593383789,34.26355743408203,64.05000305175781,71.94000244140625
2018-12-06,8.316988945007324,33.846405029296875,64.5199966430664,72.61199951171875
2018-12-07,8.132575988769531,32.88884353637695,62.560001373291016,71.59400177001953
2018-12-10,7.855958461761475,32.63285827636719,62.34000015258789,73.02999877929688
2018-12-11,7.874398708343506,32.88884353637695,63.189998626708984,73.35199737548828
2018-12-12,7.966605186462402,33.82744216918945,63.34000015258789,73.31999969482422
2018-12-13,7.837516784667969,33.28703308105469,62.36000061035156,75.35800170898438
2018-12-14,7.855958461761475,33.27755355834961,61.209999084472656,73.14199829101562
2018-12-17,7.837516784667969,32.86040115356445,60.2599983215332,69.68399810791016
2018-12-18,7.8098554611206055,33.08793640136719,59.7599983215332,67.40599822998047
2018-12-19,7.671545028686523,33.11638641357422,57.779998779296875,66.59400177001953
2018-12-20,7.616222858428955,32.49065017700195,56.720001220703125,63.07600021362305
2018-12-21,7.422589302062988,31.26762580871582,58.959999084472656,63.95399856567383
2018-12-24,7.0353240966796875,30.68929672241211,59.04999923706055,59.077999114990234
2018-12-26,7.23817777633667,31.779590606689453,62.59000015258789,65.21800231933594
2018-12-27,7.23817777633667,32.196746826171875,63.18000030517578,63.22600173950195
2018-12-28,7.201294898986816,32.15882110595703,62.4900016784668,66.77400207519531
2018-12-31,7.053765296936035,31.713224411010742,62.72999954223633,66.55999755859375
2019-01-02,7.284280300140381,31.893360137939453,62.970001220703125,62.02399826049805
2019-01-03,7.173633098602295,30.575532913208008,61.88999938964844,60.071998596191406
2019-01-04,7.450251579284668,31.599454879760742,63.61000061035156,63.53799819946289
2019-01-07,7.643884181976318,32.57597732543945,66.43000030517578,66.99199676513672
2019-01-08,7.717648983001709,33.00261688232422,64.91000366210938,67.06999969482422
2019-01-09,8.040371894836426,33.35340118408203,65.63999938964844,67.70600128173828
2019-01-10,7.994267463684082,32.92676544189453,64.61000061035156,68.99400329589844
2019-01-11,8.132575988769531,35.24955749511719,64.98999786376953,69.4520034790039
2019-01-14,8.289327621459961,35.70463562011719,64.86000061035156,66.87999725341797
2019-01-15,8.151017189025879,35.60034942626953,64.38999938964844,68.88600158691406
2019-01-16,7.643884181976318,35.714115142822266,63.970001220703125,69.20999908447266
2019-01-17,7.708427906036377,36.27347946166992,64.55999755859375,69.46199798583984
2019-01-18,7.911281585693359,36.60531234741211,61.91999816894531,60.45199966430664
2019-01-22,7.837516784667969,36.16919708251953,59.45000076293945,59.784000396728516
2019-01-23,7.689987659454346,35.714115142822266,58.97999954223633,57.518001556396484
2019-01-24,7.929723739624023,36.17867660522461,59.439998626708984,58.301998138427734
2019-01-25,8.169458389282227,36.633750915527344,60.310001373291016,59.40800094604492
2019-01-28,7.98504638671875,36.463096618652344,60.08000183105469,59.2760009765625
2019-01-29,8.077253341674805,36.47257995605469,58.38999938964844,59.492000579833984
2019-01-30,8.171064376831055,37.060394287109375,58.970001220703125,61.75400161743164
2019-01-31,8.25549602508545,36.994022369384766,58.779998779296875,61.40399932861328
